studio,course,attendance list,current_date,class_date,is_holiday,is_holiday_week,maxnr,waiting list,warteliste_length
Cb,Fr 17:00,"[""cb_member_013"",""cb_member_033"",""cb_member_032"",""cb_member_071"",""cb_member_045"",""cb_member_019"",""cb_member_038"",""cb_member_042"",""cb_member_006"",""cb_member_049"",""cb_member_005""]",2026-03-12 17:00:00,2026-03-13,false,false,12.0,"[""cb_member_050"",""cb_member_029"",""cb_member_012""]",3
Cb,Fr 17:00,"[""cb_member_013"",""cb_member_033"",""cb_member_032"",""cb_member_071"",""cb_member_045"",""cb_member_019"",""cb_member_038"",""cb_member_042"",""cb_member_006"",""cb_member_049"",""cb_member_005"",""cb_member_057""]",2026-03-13 11:00:00,2026-03-13,false,false,12.0,"[""cb_member_050"",""cb_member_029"",""cb_member_012"",""cb_member_031""]",4
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_002""]",2026-03-13 17:00:00,2026-03-20,false,false,12.0,"[""cb_member_078""]",1
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_002""]",2026-03-15 05:00:00,2026-03-20,false,false,12.0,"[""cb_member_078""]",1
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_006"",""cb_member_002""]",2026-03-17 17:00:00,2026-03-20,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_006"",""cb_member_055""]",2026-03-19 17:00:00,2026-03-20,false,false,12.0,"[""cb_member_001""]",1
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_006"",""cb_member_055"",""cb_member_074"",""cb_member_036""]",2026-03-20 05:00:00,2026-03-20,false,false,12.0,"[""cb_member_001""]",1
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_006"",""cb_member_055"",""cb_member_074"",""cb_member_036"",""cb_member_056""]",2026-03-20 11:00:00,2026-03-20,false,false,12.0,"[""cb_member_001"",""cb_member_060""]",2
Cb,Fr 17:00,"[""cb_member_047"",""cb_member_065"",""cb_member_012"",""cb_member_068"",""cb_member_032"",""cb_member_030"",""cb_member_006"",""cb_member_055"",""cb_member_074"",""cb_member_036"",""cb_member_056"",""cb_member_031""]",2026-03-20 17:00:00,2026-03-20,false,false,12.0,"[""cb_member_001"",""cb_member_060"",""cb_member_009""]",3
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_002""]",2026-03-20 17:00:00,2026-03-27,false,false,12.0,"[""cb_member_080""]",1
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_002""]",2026-03-23 17:00:00,2026-03-27,false,false,12.0,"[""cb_member_080""]",1
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_019"",""cb_member_002""]",2026-03-24 17:00:00,2026-03-27,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_019"",""cb_member_040""]",2026-03-25 17:00:00,2026-03-27,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_019"",""cb_member_040"",""cb_member_046"",""cb_member_004""]",2026-03-26 17:00:00,2026-03-27,false,false,12.0,"[""cb_member_014""]",1
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_019"",""cb_member_040"",""cb_member_046"",""cb_member_004"",""cb_member_058""]",2026-03-27 05:00:00,2026-03-27,false,false,12.0,"[""cb_member_014""]",1
Cb,Fr 17:00,"[""cb_member_017"",""cb_member_075"",""cb_member_048"",""cb_member_076"",""cb_member_015"",""cb_member_071"",""cb_member_019"",""cb_member_040"",""cb_member_046"",""cb_member_004"",""cb_member_058"",""cb_member_022""]",2026-03-27 11:00:00,2026-03-27,false,false,12.0,"[""cb_member_014"",""cb_member_044""]",2
Cb,Fr 17:00,"[""cb_member_029"",""cb_member_049"",""cb_member_007"",""cb_member_014"",""cb_member_065""]",2026-03-27 17:00:00,2026-04-03,true,true,12.0,"[""cb_member_035""]",1
Cb,Fr 17:00,"[""cb_member_029"",""cb_member_049"",""cb_member_007"",""cb_member_014"",""cb_member_015"",""cb_member_050"",""cb_member_065""]",2026-03-29 05:00:00,2026-04-03,true,true,12.0,"[""cb_member_035""]",1
Cb,Fr 17:00,"[""cb_member_029"",""cb_member_049"",""cb_member_007"",""cb_member_014"",""cb_member_015"",""cb_member_050"",""cb_member_064"",""cb_member_079""]",2026-03-30 17:00:00,2026-04-03,true,true,12.0,[],0
Cb,Fr 17:00,"[""cb_member_029"",""cb_member_049"",""cb_member_007"",""cb_member_014"",""cb_member_015"",""cb_member_050"",""cb_member_064"",""cb_member_079"",""cb_member_009"",""cb_member_072""]",2026-04-02 17:00:00,2026-04-03,true,true,12.0,"[""cb_member_044""]",1
Cb,Fr 17:00,"[""cb_member_029"",""cb_member_049"",""cb_member_007"",""cb_member_014"",""cb_member_015"",""cb_member_050"",""cb_member_064"",""cb_member_079"",""cb_member_009"",""cb_member_072""]",2026-04-03 05:00:00,2026-04-03,true,true,12.0,"[""cb_member_044""]",1
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_040""]",2026-04-03 17:00:00,2026-04-10,false,false,12.0,"[""cb_member_055""]",1
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_050"",""cb_member_045"",""cb_member_040""]",2026-04-07 17:00:00,2026-04-10,false,false,12.0,"[""cb_member_055""]",1
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_050"",""cb_member_045"",""cb_member_013"",""cb_member_075"",""cb_member_040""]",2026-04-08 17:00:00,2026-04-10,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_050"",""cb_member_045"",""cb_member_013"",""cb_member_075"",""cb_member_078""]",2026-04-09 17:00:00,2026-04-10,false,false,12.0,"[""cb_member_023""]",1
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_050"",""cb_member_045"",""cb_member_013"",""cb_member_075"",""cb_member_078"",""cb_member_056"",""cb_member_020""]",2026-04-10 05:00:00,2026-04-10,false,false,12.0,"[""cb_member_023""]",1
Cb,Fr 17:00,"[""cb_member_018"",""cb_member_057"",""cb_member_062"",""cb_member_033"",""cb_member_050"",""cb_member_045"",""cb_member_013"",""cb_member_075"",""cb_member_078"",""cb_member_056"",""cb_member_020"",""cb_member_028""]",2026-04-10 11:00:00,2026-04-10,false,false,12.0,"[""cb_member_023"",""cb_member_022""]",2
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_025""]",2026-04-10 17:00:00,2026-04-17,false,false,12.0,"[""cb_member_029""]",1
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_025""]",2026-04-12 05:00:00,2026-04-17,false,false,12.0,"[""cb_member_029""]",1
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_052"",""cb_member_025""]",2026-04-13 17:00:00,2026-04-17,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_052"",""cb_member_033""]",2026-04-15 17:00:00,2026-04-17,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_052"",""cb_member_033"",""cb_member_063"",""cb_member_050""]",2026-04-16 17:00:00,2026-04-17,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_052"",""cb_member_033"",""cb_member_063"",""cb_member_050"",""cb_member_049""]",2026-04-17 05:00:00,2026-04-17,false,false,12.0,"[""cb_member_070""]",1
Cb,Fr 17:00,"[""cb_member_011"",""cb_member_066"",""cb_member_046"",""cb_member_019"",""cb_member_044"",""cb_member_042"",""cb_member_052"",""cb_member_033"",""cb_member_063"",""cb_member_050"",""cb_member_049"",""cb_member_003""]",2026-04-17 11:00:00,2026-04-17,false,false,12.0,"[""cb_member_070""]",1
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_023""]",2026-04-19 05:00:00,2026-04-24,false,false,12.0,"[""cb_member_003""]",1
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_045"",""cb_member_030"",""cb_member_023""]",2026-04-20 17:00:00,2026-04-24,false,false,12.0,"[""cb_member_003""]",1
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_045"",""cb_member_030"",""cb_member_022"",""cb_member_021"",""cb_member_023""]",2026-04-22 17:00:00,2026-04-24,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_045"",""cb_member_030"",""cb_member_022"",""cb_member_021"",""cb_member_057""]",2026-04-23 17:00:00,2026-04-24,false,false,12.0,"[""cb_member_019""]",1
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_045"",""cb_member_030"",""cb_member_022"",""cb_member_021"",""cb_member_057"",""cb_member_020"",""cb_member_004""]",2026-04-24 05:00:00,2026-04-24,false,false,12.0,"[""cb_member_019""]",1
Cb,Fr 17:00,"[""cb_member_071"",""cb_member_063"",""cb_member_079"",""cb_member_065"",""cb_member_045"",""cb_member_030"",""cb_member_022"",""cb_member_021"",""cb_member_057"",""cb_member_020"",""cb_member_004"",""cb_member_059""]",2026-04-24 11:00:00,2026-04-24,false,false,12.0,"[""cb_member_019"",""cb_member_013""]",2
Cb,Fr 17:00,"[""cb_member_037"",""cb_member_080"",""cb_member_069"",""cb_member_075"",""cb_member_032""]",2026-04-24 17:00:00,2026-05-01,true,true,12.0,"[""cb_member_039""]",1
Cb,Fr 17:00,"[""cb_member_037"",""cb_member_080"",""cb_member_069"",""cb_member_075"",""cb_member_067"",""cb_member_072"",""cb_member_032""]",2026-04-28 17:00:00,2026-05-01,true,true,12.0,"[""cb_member_039""]",1
Cb,Fr 17:00,"[""cb_member_037"",""cb_member_080"",""cb_member_069"",""cb_member_075"",""cb_member_067"",""cb_member_072"",""cb_member_044"",""cb_member_070""]",2026-04-30 17:00:00,2026-05-01,true,true,12.0,[],0
Cb,Fr 17:00,"[""cb_member_037"",""cb_member_080"",""cb_member_069"",""cb_member_075"",""cb_member_067"",""cb_member_072"",""cb_member_044"",""cb_member_070"",""cb_member_060"",""cb_member_055""]",2026-05-01 05:00:00,2026-05-01,true,true,12.0,[],0
Cb,Fr 17:00,"[""cb_member_037"",""cb_member_080"",""cb_member_069"",""cb_member_075"",""cb_member_067"",""cb_member_072"",""cb_member_044"",""cb_member_070"",""cb_member_060"",""cb_member_055"",""cb_member_028""]",2026-05-01 11:00:00,2026-05-01,true,true,12.0,[],0
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_032""]",2026-05-01 17:00:00,2026-05-08,false,false,12.0,"[""cb_member_070""]",1
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_032""]",2026-05-03 05:00:00,2026-05-08,false,false,12.0,"[""cb_member_070""]",1
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_014"",""cb_member_032""]",2026-05-04 17:00:00,2026-05-08,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_014"",""cb_member_073""]",2026-05-05 17:00:00,2026-05-08,false,false,12.0,"[""cb_member_052""]",1
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_014"",""cb_member_073"",""cb_member_013"",""cb_member_035""]",2026-05-07 17:00:00,2026-05-08,false,false,12.0,"[""cb_member_052""]",1
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_014"",""cb_member_073"",""cb_member_013"",""cb_member_035"",""cb_member_027""]",2026-05-08 05:00:00,2026-05-08,false,false,12.0,"[""cb_member_052"",""cb_member_057""]",2
Cb,Fr 17:00,"[""cb_member_076"",""cb_member_049"",""cb_member_017"",""cb_member_061"",""cb_member_078"",""cb_member_031"",""cb_member_014"",""cb_member_073"",""cb_member_013"",""cb_member_035"",""cb_member_027"",""cb_member_042""]",2026-05-08 11:00:00,2026-05-08,false,false,12.0,"[""cb_member_052"",""cb_member_057"",""cb_member_048""]",3
Cb,Fr 17:00,"[""cb_member_032"",""cb_member_043"",""cb_member_008"",""cb_member_048"",""cb_member_007""]",2026-05-10 05:00:00,2026-05-15,false,false,12.0,"[""cb_member_011""]",1
Cb,Fr 17:00,"[""cb_member_032"",""cb_member_043"",""cb_member_008"",""cb_member_048"",""cb_member_077"",""cb_member_024"",""cb_member_007""]",2026-05-13 17:00:00,2026-05-15,false,false,12.0,"[""cb_member_011""]",1
Cb,Fr 17:00,"[""cb_member_032"",""cb_member_043"",""cb_member_008"",""cb_member_048"",""cb_member_077"",""cb_member_024"",""cb_member_019"",""cb_member_021""]",2026-05-14 17:00:00,2026-05-15,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_032"",""cb_member_043"",""cb_member_008"",""cb_member_048"",""cb_member_077"",""cb_member_024"",""cb_member_019"",""cb_member_021"",""cb_member_018"",""cb_member_010""]",2026-05-15 05:00:00,2026-05-15,false,false,12.0,"[""cb_member_054""]",1
Cb,Fr 17:00,"[""cb_member_032"",""cb_member_043"",""cb_member_008"",""cb_member_048"",""cb_member_077"",""cb_member_024"",""cb_member_019"",""cb_member_021"",""cb_member_018"",""cb_member_010"",""cb_member_073"",""cb_member_074""]",2026-05-15 11:00:00,2026-05-15,false,false,12.0,"[""cb_member_054""]",1
Cb,Fr 17:00,"[""cb_member_067"",""cb_member_019"",""cb_member_077"",""cb_member_027"",""cb_member_002""]",2026-05-15 17:00:00,2026-05-22,false,false,12.0,"[""cb_member_043""]",1
Cb,Fr 17:00,"[""cb_member_067"",""cb_member_019"",""cb_member_077"",""cb_member_027"",""cb_member_079"",""cb_member_024"",""cb_member_002""]",2026-05-17 05:00:00,2026-05-22,false,false,12.0,"[""cb_member_043""]",1
Cb,Fr 17:00,"[""cb_member_067"",""cb_member_019"",""cb_member_077"",""cb_member_027"",""cb_member_079"",""cb_member_024"",""cb_member_046"",""cb_member_053""]",2026-05-19 17:00:00,2026-05-22,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_067"",""cb_member_019"",""cb_member_077"",""cb_member_027"",""cb_member_079"",""cb_member_024"",""cb_member_046"",""cb_member_053"",""cb_member_037"",""cb_member_049""]",2026-05-21 17:00:00,2026-05-22,false,false,12.0,"[""cb_member_076""]",1
Cb,Fr 17:00,"[""cb_member_067"",""cb_member_019"",""cb_member_077"",""cb_member_027"",""cb_member_079"",""cb_member_024"",""cb_member_046"",""cb_member_053"",""cb_member_037"",""cb_member_049"",""cb_member_069"",""cb_member_066""]",2026-05-22 11:00:00,2026-05-22,false,false,12.0,"[""cb_member_076"",""cb_member_068""]",2
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_059""]",2026-05-22 17:00:00,2026-05-29,false,false,12.0,"[""cb_member_080""]",1
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_059""]",2026-05-24 05:00:00,2026-05-29,false,false,12.0,"[""cb_member_080""]",1
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_035"",""cb_member_059""]",2026-05-26 17:00:00,2026-05-29,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_035"",""cb_member_074""]",2026-05-27 17:00:00,2026-05-29,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_035"",""cb_member_074"",""cb_member_027"",""cb_member_045""]",2026-05-28 17:00:00,2026-05-29,false,false,12.0,"[""cb_member_062""]",1
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_035"",""cb_member_074"",""cb_member_027"",""cb_member_045"",""cb_member_032""]",2026-05-29 05:00:00,2026-05-29,false,false,12.0,"[""cb_member_062""]",1
Cb,Fr 17:00,"[""cb_member_034"",""cb_member_031"",""cb_member_014"",""cb_member_011"",""cb_member_055"",""cb_member_021"",""cb_member_035"",""cb_member_074"",""cb_member_027"",""cb_member_045"",""cb_member_032"",""cb_member_052""]",2026-05-29 11:00:00,2026-05-29,false,false,12.0,"[""cb_member_062"",""cb_member_039""]",2
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_027""]",2026-05-29 17:00:00,2026-06-05,false,false,12.0,"[""cb_member_072""]",1
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_027""]",2026-05-31 05:00:00,2026-06-05,false,false,12.0,"[""cb_member_072""]",1
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_006"",""cb_member_027""]",2026-06-01 17:00:00,2026-06-05,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_006"",""cb_member_010""]",2026-06-02 17:00:00,2026-06-05,false,false,12.0,[],0
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_006"",""cb_member_010"",""cb_member_051"",""cb_member_026""]",2026-06-03 17:00:00,2026-06-05,false,false,12.0,"[""cb_member_053""]",1
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_006"",""cb_member_010"",""cb_member_051"",""cb_member_026"",""cb_member_019""]",2026-06-04 17:00:00,2026-06-05,false,false,12.0,"[""cb_member_053""]",1
Cb,Fr 17:00,"[""cb_member_014"",""cb_member_065"",""cb_member_050"",""cb_member_034"",""cb_member_079"",""cb_member_040"",""cb_member_006"",""cb_member_010"",""cb_member_051"",""cb_member_026"",""cb_member_019"",""cb_member_068""]",2026-06-05 11:00:00,2026-06-05,false,false,12.0,"[""cb_member_053"",""cb_member_056""]",2
Cb,Mi 16:00,"[""cb_member_023"",""cb_member_032"",""cb_member_070"",""cb_member_001"",""cb_member_017"",""cb_member_030""]",2025-12-31 16:00:00,2026-01-07,false,false,14.0,"[""cb_member_008""]",1
Cb,Mi 16:00,"[""cb_member_023"",""cb_member_032"",""cb_member_070"",""cb_member_001"",""cb_member_017"",""cb_member_027"",""cb_member_071"",""cb_member_030""]",2026-01-04 16:00:00,2026-01-07,false,false,14.0,"[""cb_member_008""]",1
Cb,Mi 16:00,"[""cb_member_023"",""cb_member_032"",""cb_member_070"",""cb_member_001"",""cb_member_017"",""cb_member_027"",""cb_member_071"",""cb_member_049"",""cb_member_013"",""cb_member_038""]",2026-01-05 16:00:00,2026-01-07,false,false,14.0,[],0
Cb,Mi 16:00,"[""cb_member_023"",""cb_member_032"",""cb_member_070"",""cb_member_001"",""cb_member_017"",""cb_member_027"",""cb_member_071"",""cb_member_049"",""cb_member_013"",""cb_member_038"",""cb_member_062"",""cb_member_036""]",2026-01-07 04:00:00,2026-01-07,false,false,14.0,"[""cb_member_006""]",1
Cb,Mi 16:00,"[""cb_member_023"",""cb_member_032"",""cb_member_070"",""cb_member_001"",""cb_member_017"",""cb_member_027"",""cb_member_071"",""cb_member_049"",""cb_member_013"",""cb_member_038"",""cb_member_062"",""cb_member_036"",""cb_member_048"",""cb_member_079""]",2026-01-07 10:00:00,2026-01-07,false,false,14.0,"[""cb_member_006""]",1
Cb,Mi 16:00,"[""cb_member_054"",""cb_member_024"",""cb_member_021"",""cb_member_072"",""cb_member_030"",""cb_member_043""]",2026-01-07 16:00:00,2026-01-14,false,false,14.0,"[""cb_member_048""]",1
